Date,"AAPL_('Close', 'AAPL')","AAPL_('High', 'AAPL')","AAPL_('Low', 'AAPL')","AAPL_('Open', 'AAPL')","AAPL_('Volume', 'AAPL')","MSFT_('Close', 'MSFT')","MSFT_('High', 'MSFT')","MSFT_('Low', 'MSFT')","MSFT_('Open', 'MSFT')","MSFT_('Volume', 'MSFT')","NVDA_('Close', 'NVDA')","NVDA_('High', 'NVDA')","NVDA_('Low', 'NVDA')","NVDA_('Open', 'NVDA')","NVDA_('Volume', 'NVDA')"
2018-02-12,38.29780960083008,38.575549954605094,37.073858588541775,37.30688077719947,243278000,82.12853240966797,82.72747410190988,81.0227993086672,81.76916880033873,35720300,5.637901782989502,5.822098671670515,5.563728811412595,5.819131488722498,1093172000
2018-02-13,38.68147659301758,38.77798108013177,38.04831808753436,38.11893121448457,130196800,82.77355194091797,82.93019617981624,80.90301641856378,81.94424857310383,26407700,5.751635551452637,5.797870233362967,5.569169319652445,5.6015584021167495,625524000
2018-02-14,39.39464569091797,39.43465894197301,38.33781603447305,38.37547324094573,162579600,84.06961822509766,84.23625799322191,81.84776406757696,81.94034014695663,34960900,5.968962669372559,5.997890350906225,5.700208559077522,5.711334554161214,744988000
2018-02-15,40.71746826171875,40.74100357542089,39.77832197075912,39.96426639259657,204588800,85.78231048583984,85.83785472279509,83.8937287352358,84.43993256690193,27823900,6.094562530517578,6.140797211441129,5.971435258371617,6.052283937171471,698900000
2018-02-16,40.58563232421875,41.14818095201676,40.43028784928293,40.56915797315569,160704400,85.17131042480469,86.55997309477434,84.98615822738351,85.58790640055415,30596900,6.028794765472412,6.18109679817469,6.019646579987504,6.067364843446801,637656000
2018-02-20,40.449134826660156,41.01638500061634,40.34792186009505,40.49620903810648,135722000,85.83786010742188,86.15262022071634,84.25478568696977,84.6899010720203,30911700,6.158351421356201,6.227332304874108,6.047585691623006,6.0512946708736575,686240000
2018-02-21,40.265541076660156,40.983430849870615,40.25141558148277,40.67979914689796,149886400,84.69915008544922,86.43035182324789,84.69915008544922,86.07855987712463,26922500,5.971187114715576,6.229804585103552,5.967478607173479,6.222881786182141,892292000
2018-02-22,40.60212707519531,40.94341959897024,40.41618268219754,40.437365538703844,123967600,84.92134857177734,85.84712362316742,84.5788092600459,85.21759630569805,24392800,5.990731716156006,6.0768259579304695,5.92517151634906,6.0050809137428764,534364000
2018-02-23,41.30824661254883,41.34355136962207,40.84691076811192,40.87751061859656,135249600,87.07840728759766,87.08766701665388,85.50459237701901,86.65255157135995,26329200,6.084249019622803,6.084249019622803,5.999886539765119,6.050603026730384,415300000
2018-02-26,42.12500762939453,42.22386456603463,41.47537479224562,41.50832710445898,152648800,88.33744812011719,88.36522023980548,87.2542930736578,87.39316073520193,30199800,6.100329399108887,6.134964907250784,6.037985012580062,6.13051183790017,469312000
2018-02-27,41.98848342895508,42.4804155826652,41.93434826539465,42.155601009770486,155712400,87.20801544189453,88.72628610782397,87.20801544189453,88.63371000636073,25869100,6.087465286254883,6.1579735612379265,6.064457208596317,6.073610609823185,455436000
2018-02-28,41.9249267578125,42.51336331613137,41.90845240177607,42.19325368474463,151128400,86.80992889404297,88.60593486633495,86.68032094378515,87.80050797850117,31167300,5.987020969390869,6.137933155797601,5.975393065454423,6.09834958508042,523116000
2018-03-01,41.19056701660156,42.315657645503855,40.639791153890215,42.02379176340598,195208000,85.95819854736328,87.55053251462893,85.0231639153104,87.01358137439247,37135600,5.744819164276123,6.038727410775939,5.643633459552477,5.984794638354639,1040120000
2018-03-02,41.475364685058594,41.49654753956239,40.590353787227414,40.67273634345124,153816000,86.14335632324219,86.23593239960408,84.1159070543379,84.78246610510654,32830400,5.851942539215088,5.85837511827681,5.488515506558242,5.63720141945521,913428000
2018-03-05,41.618934631347656,41.83547881225636,41.07757238331037,41.239981416874656,113605600,86.6895523071289,87.27278789245038,85.41198561700037,85.48604223355618,23901600,5.829923629760742,5.869507201585315,5.678268710404382,5.8017202286642195,620776000
2018-03-06,41.58363342285156,41.955525751096125,41.45653270912497,41.875499242767106,95154000,86.39332580566406,87.47648089923753,86.04153383580599,87.33761323165307,22175800,5.990979194641113,6.0102764571802885,5.872228479490515,5.915275601935772,636808000
2018-03-07,41.1976203918457,41.39062930858743,41.018736969513085,41.17643753752969,126814000,86.89326477050781,86.96732848500554,85.56940589205558,86.24522492641424,26716100,5.983062267303467,6.035263259080624,5.8868246368314425,5.888061416939446,581208000
2018-03-08,41.64720153808594,41.68956726172225,41.20705198204343,41.303552883059375,95096400,87.42094421386719,88.04121184450862,86.80992924892232,87.27281680547925,25887800,5.966735363006592,6.010524749815253,5.922450980920371,6.010524749815253,411912000
2018-03-09,42.36272430419922,42.36743280236171,41.75310488306619,41.88727014420893,128740800,89.37432098388672,89.37432098388672,87.948626610212,88.21710221269973,36937300,6.069404125213623,6.082268336834973,5.998153606771621,6.014234107234991,505524000
2018-03-12,42.77227783203125,42.92997840234038,42.416863435501575,42.43569024525722,128828400,89.58724975585938,89.99459304385022,88.91143791507805,89.33729359656704,26073700,6.179001808166504,6.259158475455928,6.102555953512487,6.110720307558497,605060000
2018-03-13,42.36037826538086,43.191250536054305,42.188555767514984,42.97705873137369,126774000,87.40240478515625,90.02234217694365,86.99506160118727,89.80015819618849,35387800,6.128284931182861,6.296268085687083,6.086969583995925,6.221801272962455,619772000
2018-03-14,42.0002555847168,42.489835316423324,41.8519683972268,42.442761101968,117473600,86.88397979736328,88.32819355805215,86.5599599694564,88.0597179683286,32132000,6.153769016265869,6.198547928582397,6.0914246110836485,6.1713340372580126,505496000
2018-03-15,42.049686431884766,42.423934914099554,41.91317227385684,42.014381665417666,90975200,87.18949890136719,87.5598103527173,85.93970393327606,86.58774367581118,27611000,6.168611526489258,6.249757717239592,6.126553917221225,6.16737474616084,401952000
2018-03-16,41.90139389038086,42.16030383619884,41.807241880648185,42.04967746947042,157618800,87.57830810546875,88.3004114301727,86.94878086234952,87.65237179597743,49081300,6.196813583374023,6.21586311065348,6.147333887276196,6.184938418560677,399456000
2018-03-19,41.26118469238281,41.77194734881328,40.87517033680005,41.73664258122725,133787200,85.9952392578125,86.93027398627349,85.27313588729713,86.78214659585868,33344100,5.962281227111816,6.1688579610207,5.863322298536501,6.139912775231709,713772000
2018-03-20,41.24706268310547,41.614246631221235,41.17644955657563,41.24706268310547,78597600,86.21746063232422,86.80995632446492,86.09711237280075,86.14340396813597,23075200,6.174548625946045,6.21338994269121,5.965250114657616,5.965250114657616,554696000
2018-03-21,40.3126220703125,41.211751471864225,40.31026602495378,41.19998201966833,148219600,85.61566925048828,87.06913561852728,85.36570606225163,86.03226514674635,24457100,6.149314880371094,6.234419619578957,6.118884704207213,6.168116678678528,438688000
2018-03-22,39.743003845214844,40.64448542985486,39.68416019344019,40.01368320676567,165963200,83.12531280517578,84.93983040550329,83.00496463451088,84.4954554329473,38604700,5.983310699462891,6.132491607710421,5.945953892913916,6.085980927827309,551196000
2018-03-23,38.82269287109375,39.99485754775119,38.82269287109375,39.63473464352793,164115200,80.70906066894531,83.74560138408249,80.61648458628427,82.85685827695227,44068900,5.763622760772705,5.999392481401776,5.7524898486333065,5.996918448495961,735620000
2018-03-26,40.665672302246094,40.74334635439028,39.175750592639936,39.55941235554052,150164800,86.81918334960938,87.02285499138785,83.69006621284895,83.88447812642754,56396800,6.048375606536865,6.049612386727085,5.836108546640599,5.888061808351075,611424000
2018-03-27,39.62296676635742,41.22586751967293,39.288735202377374,40.87986650516944,163690400,82.8290786743164,88.0782204873393,81.94033564748992,87.89306833874691,56569000,5.579310417175293,6.184939701412658,5.439036124421795,6.129275149725253,1409000000
2018-03-28,39.185176849365234,40.01840525182177,38.881545083694505,39.36641636381434,166674000,82.75505065917969,84.45848082547867,82.27365062748277,83.15313430702906,52501100,5.476144790649414,5.675052159095834,5.368526989216213,5.544921278907112,945904000
2018-03-29,39.491153717041016,40.425591251933724,39.28402290078317,39.4982146683651,153594000,84.4955062866211,85.43980102296423,81.83853576633884,83.48641462662236,45867500,5.729480266571045,5.826212426921583,5.4600641464899695,5.544426617424963,916628000
2018-04-02,39.23225402832031,39.76420315915543,38.71207794255162,39.22284062041333,150347200,81.94959259033203,84.13442196070677,81.01456500907916,83.75485791734025,48515400,5.468723297119141,5.805184151041122,5.380897271002968,5.658972281964921,922092000
2018-04-03,39.63473129272461,39.71946629782122,38.8085676866813,39.45820033140096,121112000,83.05126953125,83.36603668560149,81.36635941259856,82.93092133102571,37213800,5.575103759765625,5.698802534949017,5.476144833993587,5.635716367229774,667432000
2018-04-04,40.39264678955078,40.48679521983576,38.78268492756375,38.808576284621985,138422000,85.47679901123047,85.87488250447606,81.21823584403937,81.32932431269265,35560000,5.597123146057129,5.607513799414749,5.2943082691937375,5.319295383964221,789168000
2018-04-05,40.672733306884766,41.00931727508891,40.503263300443166,40.62095060538697,107732800,85.52307891845703,86.16186583126063,84.61582351211447,85.57863021289755,29771900,5.4768877029418945,5.668620731530452,5.405389912369593,5.655508784470132,701240000
2018-04-06,39.632381439208984,40.597415269493986,39.59001213811566,40.24200087033369,140021200,83.5326919555664,85.59716651214897,82.83836061747651,84.6991635181228,38026000,5.300492763519287,5.482330128984007,5.271299842626596,5.374217322637903,662988000
2018-04-09,40.02545928955078,40.74099663345534,39.978385078634915,39.98544603069569,116070800,84.03260040283203,86.25446199420595,83.89373979214258,84.28256362827962,31533900,5.329191207885742,5.491484049666192,5.309151687383981,5.363579455415325,499524000
2018-04-10,40.77865219116211,40.955183153028614,40.373807564625736,40.71980853720661,113634400,85.98596954345703,86.35628091338221,84.8380106534807,85.53234182342719,26812000,5.6384382247924805,5.665404375504422,5.502369275361285,5.5595183379345405,761676000
2018-04-11,40.58800506591797,40.936358540960995,40.413826532630395,40.53857480933227,89726400,85.04169464111328,86.36555321373943,84.68990267317385,85.18056230794038,24872100,5.597123146057129,5.664910126442635,5.564466672112196,5.6235947746996855,460244000
2018-04-12,40.988136291503906,41.19055860890034,40.72922277220672,40.81631382407851,91557200,86.63404083251953,87.17099211838554,85.56939799002078,85.56939799002078,26758900,5.8039469718933105,5.821759722140713,5.645859934147018,5.690144312149567,593920000
2018-04-13,41.127010345458984,41.38827634272129,40.91988310196301,41.13877979590958,100497200,86.17112731933594,87.18947827227865,85.57863196260193,87.0691300808833,23346100,5.72725248336792,5.8759383510967735,5.679010042554053,5.867526737282188,503036000
2018-04-16,41.383567810058594,41.47065527100543,41.150545641067694,41.19761984721377,86313600,87.18021392822266,87.63384867974307,86.48588280666031,87.08763785796796,20288100,5.727006435394287,5.760405164237007,5.632747832118619,5.733933537209954,350792000
2018-04-17,41.95318603515625,42.11794759983636,41.52244992150718,41.541280327689584,106421600,88.939208984375,89.3743243890155,87.83753441203866,87.94862996102235,26771000,5.876680850982666,5.897957148019495,5.723541908390231,5.779206446968367,447224000
2018-04-18,41.85902786254883,42.08969761078911,41.633070204578715,41.85196691020803,83018000,89.28174591064453,89.54096178824328,88.43002751740202,89.07807427450182,21043300,5.8477349281311035,5.9189854398659865,5.758672142367488,5.826211370451953,391364000
2018-04-19,40.672733306884766,41.2823526845261,40.63978100516176,40.89869092111922,139235200,88.97622680664062,89.8649698690874,88.26337617347573,89.28173422085415,23552500,5.666393756866455,5.76683720390125,5.610976942984315,5.7334384754461745,471996000
2018-04-20,39.006290435791016,40.30085111535037,38.93802977051973,40.154919969854056,261964400,87.94864654541016,88.97625761219962,87.06916290519783,88.79110539208264,31154400,5.658229351043701,5.742096820984179,5.627057396121047,5.6577343558769755,386200000
2018-04-23,38.893314361572266,39.288742109648695,38.62263131807293,39.2675592499016,146062000,88.27265930175781,89.14289020454693,87.60610006243883,88.63371104587162,22331800,5.538736820220947,5.7272535500600315,5.512760189078961,5.6760425446477445,427508000
2018-04-24,38.351951599121094,39.14987163450099,37.94710685517581,38.99452348103841,134768000,86.20816802978516,89.30951277676172,85.55086864651749,89.09658142520338,34524800,5.472435474395752,5.66045724733632,5.407122518861542,5.564467323387274,414596000
2018-04-25,38.5190544128418,38.935668488153105,38.22719218802867,38.27661884605533,113528400,85.4582748413086,86.37479703572764,83.57895301055503,86.37479703572764,33729300,5.3601155281066895,5.481835268863199,5.202770762082127,5.442746221044677,588492000
2018-04-26,38.653236389160156,39.00865091957793,38.453166442703015,38.62969748080055,111852000,87.26355743408203,88.08749665639012,86.18965499510341,86.60625800185328,42529000,5.571888446807861,5.580052801449265,5.455859009336494,5.521914215929779,375824000
2018-04-27,38.20601272583008,38.679114452308156,37.808229015445676,38.601440391268724,142623200,88.70777893066406,90.63339303202314,86.93955198046437,90.35565764819287,48272800,5.599349021911621,5.697566169886227,5.557044154741612,5.677774383289998,400848000
2018-04-30,38.898006439208984,39.36875565537939,38.093025710541376,38.16128635814372,169709600,86.5784683227539,89.2447046408285,86.23593611913063,89.17990067826987,41523600,5.563971996307373,5.665404975084939,5.5446752023563235,5.615678004376533,327844000
2018-05-01,39.801856994628906,39.825392306035944,38.900371603342236,39.1686985758024,214277600,87.94864654541016,88.21712220875288,85.9026841417684,86.29150804187674,31408900,5.619389057159424,5.622110351386427,5.4971743036481415,5.55580788380502,253788000
2018-05-02,41.56010818481445,41.83784857802126,40.908119327927295,41.244703390020206,266157600,86.56922912597656,88.10601207562239,86.27298138489404,87.93937227981951,27471000,5.5988545417785645,5.660456200809058,5.572630176602654,5.61592503452897,268248000
2018-05-03,41.63542175292969,41.7790004332913,41.05875457793153,41.397694649049576,136272800,87.0876693725586,87.88383657844216,85.58791106454687,86.06005837573456,31142500,5.764115333557129,5.790339695985172,5.585494276318055,5.630768166613306,443144000
2018-05-04,43.26891326904297,43.3677701703335,41.936692167378894,41.955522566414906,224805200,88.09677124023438,88.2911831842601,86.02302971108479,86.39334120294038,22531300,5.9142866134643555,5.917502902821362,5.718100512661951,5.735418267855929,400660000
2018-05-07,43.58196258544922,44.17275154917288,43.48545813573796,43.586667491631644,169805600,89.07807159423828,89.5316993663869,88.04120105193869,88.10600501938849,24242000,6.152283191680908,6.209432256914997,6.009039872001805,6.018936001965964,687616000
2018-05-08,43.79145812988281,43.83147139285199,43.231265265249505,43.54196155399712,113611200,88.69851684570312,89.02254380593547,88.00418546766929,88.73554870010408,23484600,6.194836139678955,6.197557434008243,6.10354608161979,6.152530795167413,506616000
2018-05-09,44.099796295166016,44.109209701260625,43.596094668095986,43.90914339584278,92844800,89.74463653564453,89.77240865733536,87.99492223809115,88.88366544771326,27327400,6.327934741973877,6.330161512598483,6.187660461332376,6.214874344668311,596760000
2018-05-10,44.730594635009766,44.808268696550556,44.16804939372825,44.18923584071716,111957200,90.64263153076172,90.67965631436965,89.84646448424272,90.2260285525957,22388100,6.435551166534424,6.444704564312361,6.363063409732001,6.380876153969518,994080000
2018-05-11,44.56046676635742,44.90780194751032,44.29110515703281,44.77312294553845,104848800,90.44821166992188,90.60559878265128,89.83720386303396,90.54079481732829,16778300,6.29701042175293,6.427141791195974,6.198299217102088,6.253716033748175,1214456000
2018-05-14,44.45649719238281,44.78256780194117,44.38797693658166,44.659700040959976,83115200,90.75374603271484,91.36476108400123,90.08718672698592,90.65191019083379,19454100,6.317543029785156,6.3949788590954375,6.293793173140148,6.335108514548233,523140000
2018-05-15,44.052459716796875,44.20131867602267,43.735842392603615,44.13279481003145,94780800,90.09642791748047,90.58708756570294,89.1891652573517,90.02236421806116,24594000,6.0750956535339355,6.256685786255929,5.974652189853184,6.25396401994594,963528000
2018-05-16,44.46358871459961,44.529751056550694,43.94849517910468,43.96503666593764,76732400,90.32886505126953,90.56131194687562,89.83607876757922,90.5241195923327,17384700,6.086227893829346,6.148324551221689,5.9996386454619755,6.036500926829437,553828000
2018-05-17,44.182430267333984,44.63609186806556,44.03357125890981,44.421074101537734,69176000,89.4269790649414,90.69149087326245,89.10155479670813,89.96625762013771,17246700,6.128284931182861,6.222048534622718,6.071878128998751,6.087959102510373,519784000
2018-05-18,44.021759033203125,44.37618251779921,43.97922994563501,44.22968863122177,73190800,89.59432983398438,90.12430845934634,89.2689056067825,89.2689056067825,17865800,6.084495544433594,6.243572088369101,6.079547479993925,6.180238656660252,483716000
2018-05-21,44.333641052246094,44.7211438096648,44.163517538708014,44.42106433364887,73603200,90.74726867675781,91.1284849991511,90.00344285023768,90.1893975334386,19422500,6.042438507080078,6.185681824489535,5.949664413566579,6.181971011748496,640624000
2018-05-22,44.222591400146484,44.6289972010794,44.13280298203438,44.510856063724056,60962800,90.654296875,91.27725290487975,90.37535773943632,90.82165893759483,15441200,6.004340171813965,6.081033299605123,5.94372754909493,6.055798920541154,518264000
2018-05-23,44.50613021850586,44.53920959335198,43.89179485092774,44.03120413563344,80233600,91.73285675048828,91.79794160493324,89.55714987071059,89.91976650172069,21251200,6.127865791320801,6.129103808392076,5.947401431006694,5.948144146816425,442956000
2018-05-24,44.45649719238281,44.61953249716199,43.998112725016156,44.60299461695363,92936000,91.40743255615234,91.99320338583229,90.01275091400798,91.79794880717819,26649300,6.131579399108887,6.173910898565552,6.0709297782865175,6.1241531847352455,437372000
2018-05-25,44.55810546875,44.81092559198266,44.33836110968226,44.47540524219508,69844000,91.45391845703125,92.03038938298894,90.98902460846713,91.39813346519306,18363900,6.170941352844238,6.187279688986473,6.1085588723913276,6.144205936626518,292112000
2018-05-29,44.39743423461914,44.598275593350905,44.154063800606444,44.32655244248424,90056400,91.12850189208984,91.93741271705373,90.40326856196315,90.97043257897887,28671000,6.153859615325928,6.221936401808043,6.107072760196834,6.152869484785957,352684000
2018-05-30,44.30293273925781,44.42107389322916,44.13280918910851,44.35491513543576,74762000,92.00247955322266,92.28141866880131,91.03550669830715,91.40741606079017,22158500,6.262782096862793,6.2714463294259915,6.162771828324576,6.187526980861685,390996000
2018-05-31,44.15407180786133,44.47541587687862,43.98158674008478,44.236772054191015,109931200,91.90020751953125,92.96946473110334,91.6863603334469,92.31861621643343,34140900,6.242978096008301,6.317490968536253,6.220203676648984,6.230848170367864,493868000
2018-06-01,44.95034408569336,44.95506713561209,44.36199988646543,44.4187089339248,93770000,93.71329498291016,93.77837983250028,92.2070364861888,92.30931369178994,28655600,6.377398490905762,6.383587633782615,6.279121059056969,6.287785292486192,421968000
2018-06-04,45.3260383605957,45.701726388101996,45.21262385529575,45.28114414245682,105064800,94.53152465820312,94.70818661156588,93.7690989400263,94.15031534597371,27281600,6.5563764572143555,6.578408157720231,6.379377776478071,6.411559140173212,642024000
2018-06-05,45.67572021484375,45.8245791829507,45.451252803117086,45.6190147834742,86264000,95.0150146484375,95.14518436896222,94.40135131420574,94.83835270184635,23514400,6.56182336807251,6.599451162866667,6.514788624579813,6.559595220157617,391712000
2018-06-06,45.834041595458984,45.857671268669066,45.347300612539556,45.75134494998757,83734400,95.2939453125,95.39622253335736,94.74537394037199,95.28465254239852,21122900,6.563803672790527,6.567021951300534,6.455376583518102,6.471714918506621,371356000
2018-06-07,45.71116638183594,45.88601294210965,45.44652780606369,45.87183658375028,85388800,93.7969741821289,95.4798946273067,93.33208036404868,95.44270227061428,28232200,6.5081048011779785,6.571972705575497,6.417748426383606,6.560090194951482,369448000
2018-06-08,45.29532241821289,45.36620783903784,44.83929924708105,45.170093070421125,106627200,94.49431610107422,94.79184786464957,93.48085096986085,93.99222991996892,22165100,6.492756366729736,6.535334810758755,6.416510653074924,6.435324548866315,360456000
2018-06-11,45.184261322021484,45.359111514616245,44.943255982017156,45.212617648490294,73234000,93.95503997802734,94.4571190404148,93.60171614944511,93.91784762271783,23490900,6.451663970947266,6.521720554575841,6.438791328084576,6.480132234018834,265372000
2018-06-12,45.432350158691406,45.51032373283676,45.16535006589498,45.22205910310459,67644400,94.19680786132812,94.3269775970424,93.67612891847098,94.0015532577567,18325200,6.500182151794434,6.512312075775031,6.427897437040141,6.478150451410677,319160000
2018-06-13,45.05903244018555,45.57412971242266,44.997600342098146,45.465438271549324,86553600,93.76910400390625,94.84766132351947,93.49946467400295,94.57802199361618,29492900,6.495726108551025,6.576675051975256,6.4865665761523905,6.501667363057547,338208000
2018-06-14,45.08265686035156,45.2645952138166,44.94561271407489,45.25986855901223,86440400,94.29906463623047,94.86623568752414,93.90855551381364,94.51291892348752,25691800,6.6073737144470215,6.66406283011884,6.525929441893277,6.54078281932164,430016000
2018-06-15,44.61954116821289,44.93143548238103,44.482497024597905,44.90071763482113,246876800,93.09964752197266,94.40135182802267,93.0438625253635,94.38275919372553,65738600,6.566526412963867,6.621482671593455,6.519244256261446,6.550188078564943,432260000
2018-06-18,44.59592056274414,44.70933505205634,44.23204381835266,44.392717649811416,73939600,93.77838134765625,94.01082825619324,92.43948488449391,92.98806327737387,23586000,6.562317848205566,6.579893726061983,6.495231670535371,6.5224619104842585,356268000
2018-06-19,43.87525177001953,44.02647226646141,43.345978229782425,43.74529581087861,134314000,93.77838134765625,93.90855104893963,92.51386959771776,92.65333916158328,28653100,6.440524101257324,6.526424190902309,6.313035691530052,6.459090113223214,594932000
2018-06-20,44.06664276123047,44.23203962692559,43.884704406275205,44.03120186336054,82514800,94.71746826171875,95.32182454522376,94.0201275403976,94.25257444750464,26180800,6.493499279022217,6.546474803038329,6.443246259809949,6.481616768461422,369780000
2018-06-21,43.82090759277344,44.503763149833475,43.69803981348712,44.24385123314723,102847600,94.03872680664062,95.26604627901081,93.79698001995216,94.9127295090178,23198200,6.364772319793701,6.543751262218643,6.357098218724655,6.525432668778922,359516000
2018-06-22,43.69330596923828,43.983932078887705,43.64132359445475,43.97684390099727,108801600,93.35999298095703,93.69471005046775,92.63475256481699,93.35999298095703,38923100,6.212281227111816,6.398934752568972,6.196933496333283,6.385566810596912,434160000
2018-06-25,43.043540954589844,43.69331720103491,42.703293906863045,43.334167138947585,126652400,91.4817886352539,93.08102421916323,90.46832369761104,92.97874702993306,35433300,5.919429302215576,6.1095480502049915,5.830806248608939,6.105834942804354,665816000
2018-06-26,43.577537536621094,44.07373174817735,43.130964188373,43.23729409469315,98276800,92.12337493896484,93.05316271890503,91.81654326909232,91.88162812993941,26897200,5.990477085113525,6.081080888213602,5.938986512724815,6.0328085946405166,478884000
2018-06-27,43.51374816894531,44.25094777319124,43.4830303169745,43.76656834896281,101141200,90.69148254394531,92.99735179883645,90.56131284860709,92.58825008222333,31298400,5.835262298583984,6.100388753789127,5.82981587239756,6.034045286339777,453892000
2018-06-28,43.83035659790039,43.998118578793665,43.42867750109825,43.49956289591767,69460800,91.70494842529297,92.15124959448455,90.43114395339607,90.54271392540664,26650700,5.962503910064697,5.974386422063286,5.817686562350516,5.825360665009383,338012000
2018-06-29,43.73820114135742,44.22966858320872,43.218380987312166,44.0170124256126,90950800,91.68635559082031,92.8950823055031,91.42601619841882,91.98388733838149,28053200,5.864474296569824,6.040235009428062,5.863236279062183,6.027610252708266,392300000
2018-07-02,44.22731018066406,44.25566650255156,43.33889021144508,43.43340527543501,70925200,92.98806762695312,93.03455275460487,91.11919240865724,91.21216975767777,19564500,5.996665000915527,6.000378108225789,5.774364420313867,5.794911162139062,357572000
2018-07-03,43.45703887939453,44.40925623139202,43.36725045436653,44.37145019923479,55819200,92.09546661376953,93.5645256623887,91.99318940805523,93.42506319433883,14670300,5.862987995147705,6.037263722189158,5.854571177138875,6.031322466663235,222732000
2018-07-05,43.80672836303711,44.045375746550256,43.54209339280106,43.773648991757604,66416800,92.75562286376953,92.90438520691715,92.07687472207891,92.5138760757228,18977400,6.008794784545898,6.013745436788388,5.879325667059274,5.9181910021127795,306216000
2018-07-06,44.413978576660156,44.52266640183763,43.75947567930748,43.811458067133685,69940800,94.05731964111328,94.30835917887119,92.67193097104504,92.8764853837379,19234600,6.122668743133545,6.13108556147234,5.962998497965982,5.984287958421381,296352000
2018-07-09,45.03065490722656,45.054280960220076,44.72821402802411,44.77546973939081,79026400,94.69889068603516,95.07080724313829,94.14101939723962,94.51293595434275,18212000,6.170197010040283,6.206587252875487,6.091476214199907,6.196932891374385,303880000
2018-07-10,44.97633743286133,45.19607824218539,44.9361662689595,45.06139920542782,63756400,94.9499282836914,95.31254494136714,94.70818148066837,94.83835119913056,19293100,6.269217491149902,6.291249190368491,6.142223945751566,6.1825747094197565,360016000
2018-07-11,44.39271545410156,44.8416503392362,44.328918229664474,44.53920931244165,75326000,94.81975555419922,95.15447260981747,94.00153781417097,94.04803003802435,19644600,6.12761926651001,6.211043781383894,6.116974301245094,6.176386852998671,367508000
2018-07-12,45.13700485229492,45.22679327478882,44.73059903152891,44.78258142293258,72164400,96.87457275390625,97.07912716182979,95.51708370298773,95.55426896468613,24335900,6.219213008880615,6.267237881743086,6.16301920486554,6.172921454685342,345508000
2018-07-13,45.20787811279297,45.32838074846216,45.10627488220943,45.14880755710365,50055600,98.02750396728516,98.18556615198099,96.78158493248482,97.04193141128033,24635200,6.171929836273193,6.23777846467562,6.129846225795139,6.23777846467562,246988000
2018-07-16,45.10865783691406,45.51978675952888,44.99287820407478,45.25279019396623,60172400,97.54402923583984,98.39013233870051,97.18140551322291,97.99962321430328,21786900,6.144204616546631,6.197180608357734,6.131827277829931,6.144204616546631,197036000
2018-07-17,45.23624038696289,45.3354785088503,44.70460527339231,44.8345612444525,62138000,98.510986328125,99.02237230899114,96.99543520239179,97.26507443832884,25901700,6.280111312866211,6.295212104090594,6.069445784763158,6.0949436563065,362136000
2018-07-18,44.98814010620117,45.318937427873614,44.87708715743599,45.31421077324628,65573600,97.73928833007812,98.60399119917686,97.3673718208615,98.50171398179936,29493900,6.230848789215088,6.2865477701528745,6.179853519107652,6.272684996615525,277640000
2018-07-19,45.33784866333008,45.49615737093566,44.820389851915934,44.820389851915934,81147200,97.0698471069336,97.91595031069313,96.59565334577901,97.56263350273127,40171600,6.239016056060791,6.272683322426003,6.196932917434646,6.212033232222398,235752000
2018-07-20,45.2338752746582,45.46779239863314,44.93379580262433,45.314210375712605,82704800,98.80851745605469,100.6030076684207,98.63186264950309,100.49143770506514,56004000,6.21079683303833,6.275407456734712,6.199904452371621,6.236542116675809,222352000
2018-07-23,45.27404022216797,45.35674044845101,44.78966090832627,45.05429586382263,63957600,100.38916778564453,100.54722997433173,98.67835492179674,98.83642420420033,29707000,6.174159526824951,6.186042038756841,6.022410793324271,6.184309192106995,301584000
2018-07-24,45.60248565673828,45.75843284603744,45.37801818416751,45.47252966565565,74791600,100.10095977783203,101.17950995676074,99.72904323230838,100.94706300252322,26316600,6.15683126449585,6.308827417653976,6.139254910632193,6.222184610123154,354620000
2018-07-25,46.032508850097656,46.03959702904006,45.46779082155878,45.61664979011127,66839600,103.04837036132812,103.34590213542324,100.04515303123185,100.37987716380347,30702100,6.235056400299072,6.2476816269391895,6.108310249045602,6.166237370670052,319112000
2018-07-26,45.88837814331055,46.301872087879055,45.74660734873463,45.98288960277378,76304000,101.92333221435547,103.20643671162664,101.81175513444249,102.96468991867387,31372100,6.3085784912109375,6.345463567401592,6.198171149388678,6.215004784437119,325124000
2018-07-27,45.125186920166016,46.11993686334562,44.91726097420194,46.07268113041657,96096000,100.11952209472656,102.4439909332058,98.68764843897743,102.4439909332058,37005300,6.238770008087158,6.352148225852302,6.184803876424072,6.345216839415326,295420000
2018-07-30,44.87236404418945,45.413448823361634,44.673887814697736,45.34256342557714,84118000,97.97174072265625,99.98007863442469,97.4045696105727,99.6639541948858,34668300,6.043453693389893,6.258822954116288,6.0085488686812045,6.25288169731129,340340000
2018-07-31,44.96214294433594,45.39926650211066,44.7376755519843,44.96450807402614,157492000,98.63187408447266,99.22693760374443,97.98101848333891,99.01308332632642,27655200,6.061522960662842,6.136283240293311,5.994189367730245,6.033054703235489,283988000
2018-08-01,47.61088180541992,47.67231390336049,46.620858425756325,47.05089392748525,271742800,98.81784057617188,98.97590279060569,98.01822254657809,98.58539363951596,23628700,6.10137939453125,6.14816672546917,6.037511484159484,6.092963048203446,283556000
